CRM ID,SCHOOL,ADDRESS,pincodes,REASON,CircleName,RegionName,DivisionName,OfficeName,OfficeType,Delivery,District,StateName,Mobile/Contact Number,Emails,Other Email,Contact number,Other Contacts
82968,Dr. S. P. Nikhar Central School,"440/6 274001, Shishu Mandir Rd, Deoria Khaas, Uma Nagar, Deoria, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,098399 17944,"sureshvmba1@gmail.com,cnlei.y.l@gmail.com,mamtaagrawal@gmail.com",,,
82969,Genius Public School,"Abubakar Nagar, Near Choti Masjid, Ward No - 23, Sabhashad House, Deoria, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,"095120 19993,0172 221 6550,099900 64357,090345 57174,090125 73388,078957 28017,099354 33532,088585 64071,098296 55042,0751 223 4578,097822 74667","ecnandc@gmail.com,trygvn@gmail.com,azeezuddi@gmail.com,jemiarumugam@gmail.com,jimeihe@gmail.com,raju.bakane@gmail.com,dr.soumitrakumar@gmail.com,damianekka@gmail.com,supred.in@gmail.com,svpsporur@gmail.com,shashikalabb@gmail.com,hsotmon@yahoo.com,drav@gmail.com,rucchikka@gmail.com,kumararaja77@gmail.com,riyaz@yahoo.com,rohanrakesh@gmail.com,somkuwarswapnil@gmail.com,anubhav3105@gmail.com,denilsavla123@gmail.com,ashishkumar.04cse19@gmail.com,harita.punukollu@gmail.com,bhatnagarshivani@gmail.com,dr.subhashchandra@gmail.com,achlesh2361@rediffmail.com",gpsind@gmail.com,,
82970,Little Lotus Central School,"Deoria Rudrapur Rd, near Laxmi Narayan Mandir, Ramnath Nagar, Deoria, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,094506 78602,"agarwal9@gmail.com,kusumlata@gmail.com",,,
82971,M. K. Convent School,"274001, 25/57, New Colony Rd, Deoria, Uttar Pradesh",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,098395 24696,"shoeb.ak@gmail.com,pankaj20@gmail.com,vaishalikulkarni@gmail.com",,,
82972,Nagarmal Academy,"Near, Vijay Cinema Rd, Saket Nagar, Deoria, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,099198 02041,dr.madhukar@gmail.com,,,
82973,Narbada Public School,"Deoria-Hata Road, Mudadiha, Deoria (U.P), India Deoria, Hata Marg, Mundadih, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,097219 78600,"gaikwad6@gmail.com,nita.bsc@gmail.com,dr.archana@gmail.com","narmadaschool1991@gmail.com,principal.cpsbharuch@kalorex.org","9935214974,8758530269",
82974,Phulwari Modern Public Academy,"20, 279, near lokeshwarnath mandir, Saket Nagar, Deoria, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,096963 12460,"tshirtprince10@gmail.com,audinarayanan.p@gmail.com,msc.virat@gmail.com,rupali.phd@gmail.com",,,
82975,S.N. Memorial Public School,"Shiv Mandir Rd, near SBI, Chhota Park, New Colony, Saket Nagar, Deoria, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,072349 57498,mayaaher@gmail.com,,,
82976,Saraswati Sangeet Snatkottar Mahavidyalaya,"New Colony, near HANUMAN MANDIR, Deoria, Uttar Pradesh 274001",274001,School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,093058 41862,madhuri3@gmail.com,,,
82977,Kanha Makhan Public School,"Masani Rd, Mahavidhya Colony, Govind Nagar, Mathura, Uttar Pradesh 281004",281004,School,Uttar Pradesh Circle,Agra Region,Mathura Division,Satoha BO,BO,Delivery,MATHURA,UTTAR PRADESH,088999 34751,"kommana@yahoo.com,kopparthi@yahoo.com,korde@yahoo.com,kormath@yahoo.com,koti@yahoo.com,kottackal@yahoo.com,kpsm1973@yahoo.com,bhatbiotech@gmail.com,nitish.diwan@yahoo.com",kmpsmtr2007@gmail.com,"7060267202,09412727969",
82978,"Kanha Makhan Public School Township, Mathura","NH2, Near Radha Township, Mathura, Uttar Pradesh 281006",281006,School,Uttar Pradesh Circle,Agra Region,Mathura Division,Adooki BO,BO,Delivery,MATHURA,UTTAR PRADESH,093590 84105,"kommi@yahoo.com,kool_itzme@yahoo.com,koppula@yahoo.com,koshta@yahoo.com,kotiankar@yahoo.com,kotiyan@yahoo.com,kpoornam@yahoo.com","kmpstownship2017@gmail.com,kmpsmtr2007@gmail.com","7060267202,8899934751",
82979,Brilliant Gems Upper Primary School,"Royal Prakash Villa, Topdara, Chuna Bhatta Road, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,092140 20436,reachtoyash@gmail.com,,,
82980,chankya vidhya mandir sec. school,"Ajmer, Nagbai, Dhola Bhata, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,094606 52212,,,,
82981,Janta Bal Mandir,"1300/12, Near Farshi Temple, Nasirabad Road, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,095498 61776,karunaevertrust@gmail.com,,,
82982,Little Mayo Public School,"Near Raja Kothi, Gulab Bari, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,096100 90004,,,,
82983,M.D. Public School - Best School in Ajmer,"345- a/11 Near C.R.P.F. GC-1 MASUDA GATE, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,098283 72368,"petlovers250@gmail.com,manindersing85@gmail.com",,,
82984,Maharaja Public Senior Secondary School,"Lohakhan Rd, Near Balupura School, Sarvodaya Colony, Police Lines, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,098290 68614,,,,
82985,New Noble Public School,"Subrata Rd, near ICICI Bank, Sector - 2, Vaishali Nagar, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,099824 18414,,,,
82986,Nikhar Children School,"19, Mayo Link Rd, Sangam Vihar Colony, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,94144252797,,,,
82987,Royal Abacus School,"Opp.Guru Nanak Sindhi Colony Gate, Asha Ganj, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,098282 53213,,,,
82988,Shraddha Public Sr Sec School Ajmer,"Near shiv mander Bhopa ka BaraAjmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,094609 00556,,,,
82989,Shraddha Public Sr.Sec.School Ajmer,"Unnamed Road, Police Lines, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,094609 00556,,,,
82990,"The Santa Kidz Branch I, Ajmer","Opp. Telephone Exchange, Professors Colony, Dhola Bhata, Ajmer, Rajasthan 305001",305001,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,098286 96893,,,,
82991,Little blossom school ajmer,"Unnamed Road, Dayanand Colony, Ajmer, Rajasthan 305004",305004,School,Rajasthan Circle,Ajmer Region,Ajmer Division,NODAL DELIVERY CENTRE,PO,Delivery,AJMER,RAJASTHAN,02135 548 970,,,,
82992,Sanskar Nursing School,"A-80, Pushkar Rd, B.k Coul Ganpti Nagar, Haribhau Upadhyay Nagar, Ajmer, Rajasthan 305004",305004,School,Rajasthan Circle,Ajmer Region,Ajmer Division,NODAL DELIVERY CENTRE,PO,Delivery,AJMER,RAJASTHAN,099288 80970,,,,
82993,"Sophia English Medium School, Branch of Sophia Sr. Sec School Ajmer","Sophia English Medium School, Hathikera, opposite to Mt. Carmel Church, Rajasthan 305005",305005,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Hatikhera B.O,BO,Delivery,AJMER,RAJASTHAN,090575 50864,,,,
82994,Maheshwari International School,"PARASIA KISHANGARH, Parasiya Rd, Adarsh Nagar, Ajmer, Rajasthan 305801",305801,School,Rajasthan Circle,Ajmer Region,Ajmer Division,Deo Puri B.O,BO,Delivery,AJMER,RAJASTHAN,092146 72513,,"maheshwaritc@rediffmail.com,account@dpsmeerut.in,mpsint@mpsinternational.in","09214672513,9368988882",
82995,Clasiko Music Academy,"52, Dhanmandi, Gali Number 1, Laxman Pura, Ratlam, Madhya Pradesh 457001",457001,School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,070247 12221,,,,
82996,Meer Public School,"Anand Colony, Samta Nagar, Ratlam, Madhya Pradesh 457001",457001,School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,098268 39800,"arvindganpati@rediffmail.com,bhavesh_sharma75@rediffmail.com",,,
82997,New Green Field High School,"Jaora Rd, near Kajikhan Masjid, Bapu Nagar, Ratlam, Madhya Pradesh 457001",457001,School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,098270 88840,,,,
82998,Sharda Gaurav Sr.Sec. School,"tegore colony, Alkapuri, Ratlam, Madhya Pradesh 457001",457001,School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,098273 36547,,,,
82999,St JOHN'S PUBLIC SCHOOL,"262 sejavata bypass Ratlam, opp Govt medical collage, Madhya Pradesh 457001",457001,School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,096440 69254,,,,
83000,"St. Stephen's School, Ratlam","244 Gandhi Nagar, Industrial Thana Area, Ratlam, Madhya Pradesh 457001",457001,School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,07412 261 070,,,,
83001,Amardeep H.S.School,"575/43 block- A, Sharda Nagar, Nariyalkheda, Bhopal, Madhya Pradesh 462001",462001,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,095846 74507,,,,
83002,Faiz Public High School,"Firoz Khel Gali, Fish Market, Below Naaz Medico, Itwara, Ibrahimpura, Budhwara, Bhopal, Madhya Pradesh 462001",462001,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,098932 03120,,,,
83003,Shining High School,"478, Berasia Rd, Congress Nagar, Shahjahanabad, Bhopal, Madhya Pradesh 462001",462001,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,098933 89787,,,,
83004,St.Andrews English High School,"Marvadi Rd, Old City, Loha Bazar, Azad Market, Peer Gate Area, Bhopal, Madhya Pradesh 462001",462001,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bhopal G.P.O.,HO,Delivery,BHOPAL,MADHYA PRADESH,079870 58397,,,,
83005,Mother Mary H.S.School,"Bhopal, Morarji Nagar, Bagh Farahat Afza, Bhopal, Madhya Pradesh 462008",462008,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Jahangirabad S.O (Bhopal),PO,Delivery,BHOPAL,MADHYA PRADESH,099078 13440,,,,
83006,Private Rabindranath Tagore High School,"Chiklod Rd, Jahangirabad, Bhopal, Madhya Pradesh 462008",462008,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Jahangirabad S.O (Bhopal),PO,Delivery,BHOPAL,MADHYA PRADESH,098932 57168,"ramrules18@gmail.com,mkstravelss@gmail.com",,,
83007,Bright Star Public School,"H. No. 20 Ambika Bhawan, f-1, Kapda Mill Ki Chal, Chandbad,,, Chandbarh, Ashoka Garden, Bhopal, Madhya Pradesh 462010",462010,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,"099335 19251,076974 93769,078408 98102,097551 44572,089892 36795","sanbab07@gmail.com,priyachinnan@gmail.com,jawaharji167@gmail.com,donajo.mariya@gmail.com,wynbrandglobal@gmail.com,manjunaths.mango@gmail.com",,9818506116,
83008,J. P. Convent School Bhopal,"Railway Crossing, Karariya Sajidabad, Bhopal, Madhya Pradesh 462010",462010,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,090391 26521,,,,
83009,"S. D. Co-Ed Convent School, Bhopal","Prem Nagar, Navjivan Colony, Bhanpur, Bhopal, Madhya Pradesh 462010",462010,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,098933 65304,,,,
83010,Saint Anthony Convent School,"Vidhisa Rd, Soniya Gandhi Colony, Afkar Colony, Aish Bagh, Bhopal, Madhya Pradesh 462010",462010,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Balampur B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,074892 96388,,,,
83011,Krishna Public School,"MIG-28, Ayodhya Bypass Rd, Ayodhya Phase 3, Sector A, Rajeev Nagar, Ayodhya Bypass, Bhopal, Madhya Pradesh 462021",462021,School,,,,,,,,,"077524 18283,0121 255 4335,098379 39095,098386 34690,0788 406 0430,0788 320 9650,077522 60080,077140 54379,099979 03104,099993 05801,0512 260 2751,092590 23480,05924 240 650,094570 22199,094158 51546,094116 28297,098260 71407,088966 79045,099738 02543,098373 80300,094157 55654,074154 85969","sriramjb15@gmail.com,monicavivek@yahoo.co.in,swetha_katta65@yahoo.com,anitasthakur1986@gmail.com,to.vikrams.inbox@gmail.com,mridulthemild@gmail.com,scet08@gmail.com,sellingplaza@gmail.com,colin24263@gmail.com,hari.manian@gmail.com,harish.appu@gmail.com,martheophilos@gmail.com,shwetank.gaur@gmail.com,rsreddy28@gmail.com,vijaysinghmatrix@gmail.com,niloypb@yahoo.com,sujathapalla4u@gmail.com,sukeshacharya@gmail.com,aswa@gmail.com,ensatsanghjayanagar@gmail.com,meenalgidvani@gmail.com,shridhar@yahoo.com,tubbie4u@yahoo.co.uk,vinpary@yahoo.com,waghnani@yahoo.com,warisshareef2000@yahoo.com,yogesh@yahoo.com,admission.bbcer@gmail.com,proas242@gmail.com,prossp262@gmail.com,harishshah@gmail.com,abhi.gupta4387@gmail.com,bablu200@gmail.com,aggarwal.ra@gmail.com,ashlendrayadav@gmail.com,shriyogesh@gmail.com,madanlal@gmail.com,msc.arvind@gmail.com,msc.kanchan@gmail.com,barreto.msc@gmail.com,dr.duga@gmail.com,ashok.phd@gmail.com,rameshnairr@gmail.com,restrepoadriana78@gmail.com,jollykesariya@yahoo.in,shilpalunawat@gmail.com","sksssnajafgarh@yahoo.co.in,kps.raipur@gmail.com,pankil_nkps@yahoo.com,kpsmpur@gmail.com,krishna.pub.sch@gmail.com,kps.bhilai@gmail.com,office@kpsdurg","principalbsp.kps@gmail.com,+91-9468649165,9971459393,9219684588,09837097452,priyanka.kps@gmail.com,kps.raipur@gmail.com,+91-9670167595",
83012,Jagrati Higher Secondary School,"80 Feet Road Dairy Colony, Swadesh Nagar, New Ashoka Garden, Krishna Campus, Bhopal, Madhya Pradesh 462023",462023,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Govindpura S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,094244 39911,,,,
83013,Saraswati Bal Mandir Higher Secondary School Bhopal,"Raisen Rd, Bag Dilkhusa, Aanthyoday Nagar, Bhopal, Madhya Pradesh 462023",462023,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Govindpura S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,098934 02428,kannamplal@yahoo.com,,,
83014,CHITRANSH PUBLIC SCHOOL,"House No.182, Near Sharda Mandir, New Jail Rd, Kirshak Nagar, Karond, Bhopal, Madhya Pradesh 462038",462038,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Arwaliya B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,096851 40837,,,,
83015,New India Public School,"Berasia Rd, Viswakarma Nagar, Karond, Bhopal, Madhya Pradesh 462038 
Phone: 096850 01866",462038,School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Arwaliya B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,"(0172) 2565300,096850 01866","coj233002@gmail.com,klrnmyrhi4092@gmail.com,jyotisheth.cby@gmail.com,mm.josie@gmail.com,drakbhat@yahoo.com,mmjewellers1@gmail.com",,,
83016,Nav Adarsh Vidhya Niketan Higher Secondary School,"12, 13, Phoenix Town, MR 12 Main Road Dewas Naka, Hig Colony, Indore - 452001
07942687989",452001,School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,,,,,
83017,Kalinga Academy,"223 2nd Floor,Sundram Complex,Bhanwar Kuwa, Main Road, Bhawar Kuan, Indore, Madhya Pradesh 452001",452001,SSC School,Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,HO,Delivery,INDORE,MADHYA PRADESH,"099375 29300,062655 55687",,,,
83018,Renovative Academy,"EK-43, Scheme No. 54 Oppsite Hotel Marroit, Vijay Nagar, Indore, Madhya Pradesh 452010",452010,SSC School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,099260 99360,,,,
83019,The South Indian cultural association senior secondary school,"Part II, Scheme 78, Vijay Nagar, Indore, Madhya Pradesh 452010",452010,SSC School,Madhya Pradesh Circle,Indore Region,Indore City Division,Vijay Nagar S.O,PO,Delivery,INDORE,MADHYA PRADESH,097525 71357,,,,
83020,S.S.C EDUCATIONAL ACADEMY,"1870 A, CAT Rd, Kundan Nagar, Indore, Madhya Pradesh 452012",452012,SSC School,Madhya Pradesh Circle,Indore Region,Indore City Division,Rajendra Nagar S.O (Indore),PO,Delivery,INDORE,MADHYA PRADESH,099771 59902,,,,
83021,Jath public h.s. school ratlam,"Vinoba Nagar Rd, Vardan Nagar, Indira Nagar, Ratlam, Madhya Pradesh 457001",457001,SSC School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,074151 51056,,,,
83022,Kusmara Mahila Mahavidyalaya Kusmara Mainpuri,"Mainpuri rd. kusmara, Mainpuri U.P. -205304 9719556037 , 097586 69037",205304,SSC School,Uttar Pradesh Circle,Agra Region,Mainpuri Division,Arsara BO,BO,Delivery,MAINPURI,UTTAR PRADESH,,,,,
83023,Anjuman Islamia School Gorakhpur,"Malviya Rd, Kailashpuri, Deoria, Uttar Pradesh 274001",274001,State Board School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,073551 70125,"troysallnaturalhoofcare@gmail.com,vishalpatil26@gmail.com",,,
83024,Buddha Public School,"Ansari Rd, Saket Nagar, Deoria, Uttar Pradesh 274001",274001,State Board School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,094502 34947,"surendrababu.s@gmail.com,crt0218@gmail.com,vishaldeshmukh23@gmail.com,ben.bsc@gmail.com,pro.sudhakar@gmail.com,principal.ahire@gmail.com,dr.chintamani@gmail.com,atul4sap@gmail.com","rekha.sankhla@gmail.com,bps1_brh@yahoo.com","9934971277,+919838585235",
83025,New Royal Children Academy,"Diggi Bazar, Ghasati Bazar, Diggi Bazaar, Ajmer, Rajasthan 305001",305001,State Board School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,098286 47733,shailu_linux@rediffmail.com,,,
83026,Jawahar Public School,"108, Indore - Dhar Rd, Geeta Nagar, Indore, Madhya Pradesh 452006",452006,State Board School,Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,PO,Delivery,INDORE,MADHYA PRADESH,"0470 266 0376,098266 47865,011 2761 6620,011-25555448 , 25528116","gfurioli@gmail.com,balramkarthi@gmail.com,johar.pds@gmail.com,rai.kaushik707@gmail.com,alirhasan@yahoo.com",,9633565603,
83027,Jin Mani Vidya Vihar,"Near Dongre Nagar, Behind CHL hospital, At the end of commerce college road, Ratlam, Madhya Pradesh 457001",457001,State Board School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,07412 264 493,pvvaidya4@gmail.com,,,
83028,SMRATI BAL MANDIR SCHOOL,"Sagod Rd, Dongre Nagar, Ratlam, Madhya Pradesh 457001",457001,State Board School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,090096 46456,res@gmail.com,,,
83029,Ashram.....the International School,"Beawar,, Ganesh Pura, Beawar, Rajasthan 305901",305901,International School,Rajasthan Circle,Ajmer Region,Beawar Division,Andheri Deori B.O,BO,Delivery,AJMER,RAJASTHAN,092148 21878,basant@rediffmail.com,,,
83030,"Yaduvanshi International School,Gal Road,Silora","Dhani Deomand, Rajasthan 305802",305802,International School,Rajasthan Circle,Ajmer Region,Ajmer Division,Udaipur Kalan B.O,BO,Delivery,AJMER,RAJASTHAN,099295 82387,sadia.fareed1@gmail.com,,,
83031,Vivekanand International school,"Gandhi Nagar, Kishangarh, Rajasthan 305802",305802,International School,Rajasthan Circle,Ajmer Region,Ajmer Division,Udaipur Kalan B.O,BO,Delivery,AJMER,RAJASTHAN,095292 66199,,,,
83032,Noble School,"Fatehlal Nagar, Kishangarh, Rajasthan 305802",305802,International School,Rajasthan Circle,Ajmer Region,Ajmer Division,Udaipur Kalan B.O,BO,Delivery,AJMER,RAJASTHAN,"091334 09023,098291 93561","brijen.ved@gmail.com,g.ravindraprasad@gmail.com,smvnlassociation@gmail.com",,,
83033,"M.L.D.International Academy,Kekri","Raghu Colony, Kekri, Rajasthan 305404",305404,International School,Rajasthan Circle,Ajmer Region,Beawar Division,Bharai B.O,BO,Delivery,AJMER,RAJASTHAN,097843 34778,,,,
83034,Nandini Shiksha Nitekan,"Vigyan Nagar, Ajmer, Rajasthan 305002",305002,International School,Rajasthan Circle,Ajmer Region,Ajmer Division,Makhupura B.O,BO,Delivery,AJMER,RAJASTHAN,075972 88447,,,,
83035,Divine Joseph Senior Secondary School,"Chaursiawas Road, Ajmer, Rajasthan 305001",305001,International School,Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,HO,Delivery,AJMER,RAJASTHAN,095719 01488,,,,
83036,J.D. International School,"Mahapura Rd, Jaipur, Rajasthan 302026",302026,International School,Rajasthan Circle,DivReportingCircle,Jaipur City Division,Jaisinghpura Bas B.O,BO,Delivery,JAIPUR,RAJASTHAN,0141 225 9454,sathyavsl@gmail.com,,9672773038,
83037,Phoenix International School,"Uplai, Madhya Pradesh 457226",457226,ICSE School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Jhalwa B.O,BO,Delivery,RATLAM,MADHYA PRADESH,"082992 75507,086866 21621,098273 76888","prabhu.bethi@gmail.com,pardeeprawal8@gmail.com,prabhu.lib2007@gmail.com,princedinakar@gmail.com,maheshkumar.hm@gmail.com,raghurs07@gmail.com,naveen69@gmail.com",info@phoenixworldschool.com,8299275507,
83038,Future Vision Academy,"Khedawada Rd, Berchha, Madhya Pradesh 456776",456776,ICSE School,Madhya Pradesh Circle,Indore Region,Ujjain Division,Aajdawada B.O,BO,Delivery,UJJAIN,MADHYA PRADESH,098262 84091,,,,
83039,Chandra Shekhar Azad Private ITI-Ratlam,"Hapu Khedi, Madhya Pradesh 457001",457001,ITI,Madhya Pradesh Circle,Indore Region,Ratlam Division,Dhamnod B.O,BO,Delivery,RATLAM,MADHYA PRADESH,,,,,
83040,Manali International Public School,"Ranipura, Alote, Madhya Pradesh 457114",457114,Private School,Madhya Pradesh Circle,Indore Region,Ratlam Division,Barkhedakalan B.O,BO,Delivery,RATLAM,MADHYA PRADESH,074102 31666,,,,
83041,Trinity Academy Sr.Sec.School,"Dalot, Rajasthan 312619",312619,Private School,Rajasthan Circle,Ajmer Region,Chittorgarh Division,Ambirama B.O,BO,Delivery,PRATAPGARH,RAJASTHAN,01479 240 200,,,,
83042,Agrawal Public School,"Madanganj, Kishangarh, Rajasthan 305802",305802,Private School,Rajasthan Circle,Ajmer Region,Ajmer Division,Udaipur Kalan B.O,BO,Delivery,AJMER,RAJASTHAN,"01463 243 676,094545 49454,097723 29674","pnjn13on0001@gmail.com,swethaganapa6@gmail.com,prasad257@yahoo.in,vyankateshacomputech@yahoo.co.in,tinfo.cp246@yahoo.com,nla1988@yahoo.com,capitalkennel@yahoo.com,poddar.bijoy@yahoo.in","info@apsindore.com,smtkamlaagarwalpublicschool@gmail.com,aps.palsood2018@gmail.com","7697342130,9454549454,+91-9454549454",
83043,Keshav International School &Hostel,"Bijainagar Rd, Bijainagar, Rajasthan 311404",311404,International School,Rajasthan Circle,Ajmer Region,Bhilwara Division,Arnia Ghoda B.O,BO,Delivery,BHILWARA,RAJASTHAN,094136 92158,,,,
83044,Royal Trinity School,"Gandhi Nagar, Itarsi, Madhya Pradesh 461446",461446,CBSE School,Madhya Pradesh Circle,DivReportingCircle,Hoshangabad Division,Of Itarsi S.O,PO,Delivery,HOSHANGABAD,MADHYA PRADESH,075722 35535,,tcs-office@tcs.magnificat.org.uk,8120642101,
83045,Pushkar Public School,"Near Pushkar Nala, Pushkar Road, Ajmer, 305022",305022,CBSE School,Rajasthan Circle,Ajmer Region,Ajmer Division,Bhagwan Pura B.O,BO,Delivery,AJMER,RAJASTHAN,094146 67770,,"officespsajmer@gmail.com,principalspsajmer@gmail.com",,
83046,Burhani English Medium Highschool,"Chab Talab, Bharwad Slums, Dahod, Gujarat 389151",389151,English Medium School,Gujarat Circle,Vadodara Region,Panchmahals Division,Dahod HO,HO,Delivery,DOHAD,GUJARAT,,,,,
83047,Leo International School Banswara Rajasthan,"Udaipur Road, Banswara, Rajasthan 327001",327001,English Medium School,Rajasthan Circle,Ajmer Region,Dungarpur Division,Jhupel B.O,BO,Delivery,BANSWARA,RAJASTHAN,,,,,
